Titration Data Only,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/12",,,,,,,,,,,,,,
,57,,0.3800,,,,,221.7,,0.0200,,,21.5,,,,1.0,
,60,,0.4000,,,,,222.7,,0.0200,,,21.5,,,,1.0,
,64,,0.4200,,,,,223.7,,0.0200,,,21.5,,,,1.0,
,66,,0.4400,,,,,224.6,,0.0200,,,21.5,,,,0.9,
,70,,0.4600,,,,,225.5,,0.0200,,,21.5,,,,0.9,
,72,,0.4800,,,,,226.4,,0.0200,,,21.5,,,,0.9,
,76,,0.5000,,,,,227.3,,0.0200,,,21.5,,,,0.9,
,78,,0.5200,,,,,228.2,,0.0200,,,21.5,,,,0.9,
,82,,0.5400,,,,,229.0,,0.0200,,,21.5,,,,0.8,
,84,,0.5600,,,,,229.7,,0.0200,,,21.5,,,,0.7,
,88,,0.5800,,,,,230.1,,0.0200,,,21.5,,,,0.4,
,90,,0.6000,,,,,230.8,,0.0200,,,21.5,,,,0.7,
,94,,0.6200,,,,,231.5,,0.0200,,,21.5,,,,0.7,
,97,,0.6400,,,,,232.2,,0.0200,,,21.5,,,,0.7,
,100,,0.6600,,,,,232.9,,0.0200,,,21.5,,,,0.7,
,103,,0.6800,,,,,233.5,,0.0200,,,21.5,,,,0.6,
,106,,0.7000,,,,,234.2,,0.0200,,,21.5,,,,0.7,
,109,,0.7200,,,,,234.9,,0.0200,,,21.5,,,,0.7,
,112,,0.7400,,,,,235.5,,0.0200,,,21.5,,,,0.6,
,115,,0.7600,,,,,236.1,,0.0200,,,21.5,,,,0.6,
,118,,0.7800,,,,,236.6,,0.0200,,,21.5,,,,0.5,
,121,,0.8000,,,,,237.2,,0.0200,,,21.5,,,,0.6,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-64.4,,,,,,21.1,,,,,,,
,2,,,,-64.3,,,,,,21.1,,,,0.1,,,
,3,,,,-64.3,,,,,,21.1,,,,0.0,,,
,4,,,,-64.4,,,,,,21.1,,,,-0.1,,,
,5,,,,-64.4,,,,,,21.1,,,,0.0,,,
,6,,,,-64.4,,,,,,21.1,,,,0.0,,,
,7,,,,-64.4,,,,,,21.1,,,,0.0,,,
,8,,,,-64.4,,,,,,21.2,,,,0.0,,,
,9,,,,-64.4,,,,,,21.2,,,,0.0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0.0000,,,,-64.4,,,,,,21.2,,,,,,
,1,0.0010,,,,-64.4,,,0.0010,,,21.2,,0.0,,,,
,2,0.0050,,,,-64.4,,,0.0040,,,21.2,,0.0,,,,
,3,0.0110,,,,-64.1,,,0.0060,,,21.2,,0.3,,,,
,4,0.0195,,,,-63.4,,,0.0085,,,21.2,,0.7,,,,
,5,0.0335,,,,-62.3,,,0.0140,,,21.2,,1.1,,,,
,6,0.0540,,,,-59.7,,,0.0205,,,21.2,,2.6,,,,
,7,0.0780,,,,-56.4,,,0.0240,,,21.2,,3.3,,,,
,8,0.1115,,,,-50.7,,,0.0335,,,21.2,,5.7,,,,
,9,0.1530,,,,-42.4,,,0.0415,,,21.2,,8.3,,,,
,10,0.2040,,,,-32.4,,,0.0510,,,21.2,,10.0,,,,
,11,0.2660,,,,-20.5,,,0.0620,,,21.2,,11.9,,,,
,12,0.3405,,,,-8.8,,,0.0745,,,21.2,,11.7,,,,
,13,0.4170,,,,1.5,,,0.0765,,,21.2,,10.3,,,,
,14,0.5160,,,,14.6,,,0.0990,,,21.2,,13.1,,,,
,15,0.6275,,,,31.1,,,0.1115,,,21.2,,16.5,,,,
,16,0.7520,,,,51.2,,,0.1245,,,21.2,,20.1,,,,
,17,0.8885,,,,71.9,,,0.1365,,,21.2,,20.7,,,,
,18,1.0050,,,,103.3,,,0.1165,,,21.2,,31.4,,,,
,19,1.0050,,,,110.2,,,0.0000,,,21.2,,6.9,,,,
,20,1.0075,,,,107.5,,,0.0025,,,21.2,,-2.7,,,,
,21,1.0120,,,,107.2,,,0.0045,,,21.2,,-0.3,,,,
,22,1.0185,,,,109.0,,,0.0065,,,21.2,,1.8,,,,
,23,1.0275,,,,111.5,,,0.0090,,,21.2,,2.5,,,,
,24,1.0405,,,,115.9,,,0.0130,,,21.2,,4.4,,,,
,25,1.0550,,,,121.3,,,0.0145,,,21.2,,5.4,,,,
,26,1.0720,,,,128.4,,,0.0170,,,21.2,,7.1,,,,
,27,1.0890,,,,134.7,,,0.0170,,,21.2,,6.3,,,,
,28,1.1030,,,,142.1,,,0.0140,,,21.2,,7.4,,,,
,29,1.1090,,,,147.6,,,0.0060,,,21.2,,5.5,,,,
,30,1.1125,,,,150.2,,,0.0035,,,21.2,,2.6,,,,
,31,1.1165,,,,151.9,,,0.0040,,,21.2,,1.7,,,,
,32,1.1225,,,,154.4,,,0.0060,,,21.2,,2.5,,,,
,33,1.1300,,,,157.5,,,0.0075,,,21.2,,3.1,,,,
,34,1.1375,,,,160.9,,,0.0075,,,21.2,,3.4,,,,
,35,1.1435,,,,164.0,,,0.0060,,,21.2,,3.1,,,,
,36,1.1470,,,,165.7,,,0.0035,,,21.2,,1.7,,,,
,37,1.1500,,,,167.2,,,0.0030,,,21.2,,1.5,,,,
,38,1.1545,,,,168.6,,,0.0045,,,21.2,,1.4,,,,
,39,1.1595,,,,170.0,,,0.0050,,,21.2,,1.4,,,,
,40,1.1655,,,,171.8,,,0.0060,,,21.2,,1.8,,,,
,41,1.1700,,,,173.5,,,0.0045,,,21.2,,1.7,,,,
,42,1.1725,,,,174.6,,,0.0025,,,21.2,,1.1,,,,
,43,1.1745,,,,175.3,,,0.0020,,,21.2,,0.7,,,,
,44,1.1775,,,,176.1,,,0.0030,,,21.2,,0.8,,,,
,45,1.1815,,,,177.0,,,0.0040,,,21.2,,0.9,,,,
,46,1.1850,,,,177.8,,,0.0035,,,21.2,,0.8,,,,
,47,1.1880,,,,178.7,,,0.0030,,,21.2,,0.9,,,,
,48,1.1905,,,,179.3,,,0.0025,,,21.2,,0.6,,,,
,49,1.1925,,,,180.0,,,0.0020,,,21.2,,0.7,,,,
,50,1.1950,,,,180.5,,,0.0025,,,21.2,,0.5,,,,
,51,1.1975,,,,181.1,,,0.0025,,,21.2,,0.6,,,,
,52,1.1995,,,,181.7,,,0.0020,,,21.2,,0.6,,,,
,53,1.1995,,,,182.1,,,0.0000,,,21.2,,0.4,,,,
,54,1.2010,,,,182.4,,,0.0015,,,21.2,,0.3,,,,
,55,1.2035,,,,182.7,,,0.0025,,,21.2,,0.3,,,,
,56,1.2040,,,,183.1,,,0.0005,,,21.2,,0.4,,,,
,57,1.2040,,,,183.3,,,0.0000,,,21.2,,0.2,,,,
,58,1.2065,,,,183.4,,,0.0025,,,21.2,,0.1,,,,
,59,1.2080,,,,183.8,,,0.0015,,,21.2,,0.4,,,,
,60,1.2080,,,,184.1,,,0.0000,,,21.2,,0.3,,,,
,61,1.2080,,,,184.3,,,0.0000,,,21.2,,0.2,,,,
,62,1.2080,,,,184.3,,,0.0000,,,21.2,,0.0,,,,
,63,1.2080,,,,184.3,,,0.0000,,,21.2,,0.0,,,,
,,1.2080,,,,184.0,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 7/12",,,,,,,,,,,,,,
,Time,,V,,,,,Meas. value,,dV,,,Temp.,,,,dE,
,[s],,[mL],,,,,[mV],,[mL],,,[°C],,,,[mV],
,0,,0.0000,,,,,184.4,,,,,21.5,,,,,
,3,,0.0200,,,,,187.7,,0.0200,,,21.5,,,,3.3,
,6,,0.0400,,,,,191.4,,0.0200,,,21.5,,,,3.7,
,9,,0.0600,,,,,194.5,,0.0200,,,21.5,,,,3.1,
,12,,0.0800,,,,,197.5,,0.0200,,,21.5,,,,3.0,
,15,,0.1000,,,,,200.2,,0.0200,,,21.5,,,,2.7,
,18,,0.1200,,,,,202.6,,0.0200,,,21.5,,,,2.4,
,21,,0.1400,,,,,204.8,,0.0200,,,21.5,,,,2.2,
,24,,0.1600,,,,,206.7,,0.0200,,,21.5,,,,1.9,
,27,,0.1800,,,,,208.4,,0.0200,,,21.5,,,,1.7,
,30,,0.2000,,,,,210.2,,0.0200,,,21.5,,,,1.8,
,33,,0.2200,,,,,211.8,,0.0200,,,21.5,,,,1.6,
,36,,0.2400,,,,,213.3,,0.0200,,,21.5,,,,1.5,
,39,,0.2600,,,,,214.8,,0.0200,,,21.5,,,,1.5,
,42,,0.2800,,,,,216.2,,0.0200,,,21.5,,,,1.4,
,45,,0.3000,,,,,217.5,,0.0200,,,21.5,,,,1.3,
,48,,0.3200,,,,,218.7,,0.0200,,,21.5,,,,1.2,
,51,,0.3400,,,,,219.9,,0.0200,,,21.6,,,,1.2,
,54,,0.3600,,,,,220.9,,0.0200,,,21.6,,,,1.0,
,57,,0.3800,,,,,222.0,,0.0200,,,21.6,,,,1.1,
,60,,0.4000,,,,,222.9,,0.0200,,,21.6,,,,0.9,
,63,,0.4200,,,,,224.0,,0.0200,,,21.6,,,,1.1,
,66,,0.4400,,,,,224.9,,0.0200,,,21.6,,,,0.9,
,70,,0.4600,,,,,225.8,,0.0200,,,21.6,,,,0.9,
,72,,0.4800,,,,,226.7,,0.0200,,,21.6,,,,0.9,
,76,,0.5000,,,,,227.6,,0.0200,,,21.6,,,,0.9,
,78,,0.5200,,,,,228.4,,0.0200,,,21.6,,,,0.8,
,82,,0.5400,,,,,229.3,,0.0200,,,21.6,,,,0.9,
,84,,0.5600,,,,,230.1,,0.0200,,,21.6,,,,0.8,
,88,,0.5800,,,,,230.7,,0.0200,,,21.6,,,,0.6,
,90,,0.6000,,,,,231.4,,0.0200,,,21.6,,,,0.7,
,94,,0.6200,,,,,232.2,,0.0200,,,21.6,,,,0.8,
,97,,0.6400,,,,,232.8,,0.0200,,,21.6,,,,0.6,
,100,,0.6600,,,,,233.5,,0.0200,,,21.6,,,,0.7,
,103,,0.6800,,,,,234.2,,0.0200,,,21.6,,,,0.7,
,106,,0.7000,,,,,234.8,,0.0200,,,21.6,,,,0.6,
,109,,0.7200,,,,,235.5,,0.0200,,,21.6,,,,0.7,
,112,,0.7400,,,,,236.1,,0.0200,,,21.6,,,,0.6,
,115,,0.7600,,,,,236.7,,0.0200,,,21.6,,,,0.6,
,118,,0.7800,,,,,237.2,,0.0200,,,21.6,,,,0.5,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-64.3,,,,,,21.5,,,,,,,
,2,,,,-64.3,,,,,,21.5,,,,0.0,,,
,3,,,,-64.3,,,,,,21.5,,,,0.0,,,
,4,,,,-64.3,,,,,,21.5,,,,0.0,,,
,5,,,,-64.3,,,,,,21.5,,,,0.0,,,
,6,,,,-64.3,,,,,,21.5,,,,0.0,,,
,7,,,,-64.3,,,,,,21.5,,,,0.0,,,
,8,,,,-64.3,,,,,,21.5,,,,0.0,,,
,9,,,,-64.3,,,,,,21.5,,,,0.0,,,
,10,,,,-64.3,,,,,,21.5,,,,0.0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0.0000,,,,-64.4,,,,,,21.5,,,,,,
,1,0.0010,,,,-64.3,,,0.0010,,,21.5,,0.1,,,,
,2,0.0050,,,,-64.4,,,0.0040,,,21.5,,-0.1,,,,
,3,0.0110,,,,-64.1,,,0.0060,,,21.5,,0.3,,,,
,4,0.0200,,,,-63.4,,,0.0090,,,21.5,,0.7,,,,
,5,0.0345,,,,-62.0,,,0.0145,,,21.5,,1.4,,,,
,6,0.0555,,,,-59.5,,,0.0210,,,21.5,,2.5,,,,
,7,0.0800,,,,-55.8,,,0.0245,,,21.5,,3.7,,,,
,8,0.1145,,,,-50.0,,,0.0345,,,21.5,,5.8,,,,
,9,0.1570,,,,-41.6,,,0.0425,,,21.5,,8.4,,,,
,10,0.2090,,,,-31.0,,,0.0520,,,21.5,,10.6,,,,
,11,0.2720,,,,-19.3,,,0.0630,,,21.5,,11.7,,,,
,12,0.3480,,,,-7.1,,,0.0760,,,21.5,,12.2,,,,
,13,0.4260,,,,4.5,,,0.0780,,,21.5,,11.6,,,,
,14,0.5260,,,,18.3,,,0.1000,,,21.5,,13.8,,,,
,15,0.6385,,,,35.6,,,0.1125,,,21.5,,17.3,,,,
,16,0.7635,,,,53.5,,,0.1250,,,21.5,,17.9,,,,
,17,0.9005,,,,76.3,,,0.1370,,,21.5,,22.8,,,,
,18,0.9870,,,,107.3,,,0.0865,,,21.5,,31.0,,,,
,19,0.9875,,,,109.6,,,0.0005,,,21.5,,2.3,,,,
,20,0.9905,,,,107.8,,,0.0030,,,21.5,,-1.8,,,,
,21,0.9950,,,,108.6,,,0.0045,,,21.5,,0.8,,,,
,22,1.0020,,,,110.9,,,0.0070,,,21.5,,2.3,,,,
,23,1.0120,,,,114.4,,,0.0100,,,21.5,,3.5,,,,
,24,1.0255,,,,118.6,,,0.0135,,,21.5,,4.2,,,,
,25,1.0395,,,,124.3,,,0.0140,,,21.5,,5.7,,,,
,26,1.0570,,,,130.3,,,0.0175,,,21.5,,6.0,,,,
,27,1.0735,,,,137.8,,,0.0165,,,21.5,,7.5,,,,
,28,1.0835,,,,144.7,,,0.0100,,,21.5,,6.9,,,,
,29,1.0880,,,,148.6,,,0.0045,,,21.5,,3.9,,,,
,30,1.0915,,,,150.7,,,0.0035,,,21.5,,2.1,,,,
,31,1.0955,,,,152.5,,,0.0040,,,21.5,,1.8,,,,
,32,1.1020,,,,154.8,,,0.0065,,,21.5,,2.3,,,,
,33,1.1095,,,,158.4,,,0.0075,,,21.5,,3.6,,,,
,34,1.1165,,,,161.6,,,0.0070,,,21.5,,3.2,,,,
,35,1.1215,,,,164.2,,,0.0050,,,21.5,,2.6,,,,
,36,1.1250,,,,165.9,,,0.0035,,,21.5,,1.7,,,,
,37,1.1290,,,,167.6,,,0.0040,,,21.5,,1.7,,,,
,38,1.1335,,,,169.2,,,0.0045,,,21.5,,1.6,,,,
,39,1.1390,,,,171.0,,,0.0055,,,21.5,,1.8,,,,
,40,1.1435,,,,172.6,,,0.0045,,,21.5,,1.6,,,,
,41,1.1465,,,,173.9,,,0.0030,,,21.5,,1.3,,,,
,42,1.1490,,,,174.7,,,0.0025,,,21.5,,0.8,,,,
,43,1.1520,,,,175.6,,,0.0030,,,21.5,,0.9,,,,
,44,1.1560,,,,176.5,,,0.0040,,,21.5,,0.9,,,,
,45,1.1595,,,,177.5,,,0.0035,,,21.5,,1.0,,,,
,46,1.1620,,,,178.4,,,0.0025,,,21.5,,0.9,,,,
,47,1.1645,,,,179.1,,,0.0025,,,21.5,,0.7,,,,
,48,1.1665,,,,179.7,,,0.0020,,,21.5,,0.6,,,,
,49,1.1690,,,,180.2,,,0.0025,,,21.5,,0.5,,,,
,50,1.1715,,,,180.8,,,0.0025,,,21.5,,0.6,,,,
,51,1.1740,,,,181.4,,,0.0025,,,21.5,,0.6,,,,
,52,1.1760,,,,182.0,,,0.0020,,,21.5,,0.6,,,,
,53,1.1765,,,,182.4,,,0.0005,,,21.5,,0.4,,,,
,54,1.1780,,,,182.5,,,0.0015,,,21.5,,0.1,,,,
,55,1.1805,,,,182.9,,,0.0025,,,21.5,,0.4,,,,
,56,1.1810,,,,183.3,,,0.0005,,,21.5,,0.4,,,,
,57,1.1810,,,,183.4,,,0.0000,,,21.5,,0.1,,,,
,58,1.1835,,,,183.6,,,0.0025,,,21.5,,0.2,,,,
,59,1.1840,,,,183.9,,,0.0005,,,21.5,,0.3,,,,
,,1.18425,,,,184.0,,,,,,,,,,,,EP
,60,1.1845,,,,184.1,,,0.0005,,,21.5,,0.2,,,,
,61,1.1845,,,,184.2,,,0.0000,,,21.5,,0.1,,,,
,62,1.1845,,,,184.3,,,0.0000,,,21.6,,0.1,,,,
,62,1.1845,,,,184.3,,,0.0000,,,21.5,,0.0,,,,
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 8/12",,,,,,,,,,,,,,
,Time,,V,,,,,Meas. value,,dV,,,Temp.,,,,dE,
,[s],,[mL],,,,,[mV],,[mL],,,[°C],,,,[mV],
,0,,0.0000,,,,,184.4,,,,,21.9,,,,,
,3,,0.0200,,,,,187.7,,0.0200,,,21.9,,,,3.3,
,6,,0.0400,,,,,191.4,,0.0200,,,21.9,,,,3.7,
,9,,0.0600,,,,,194.6,,0.0200,,,21.9,,,,3.2,
,12,,0.0800,,,,,197.6,,0.0200,,,21.9,,,,3.0,
,15,,0.1000,,,,,200.2,,0.0200,,,21.9,,,,2.6,
,18,,0.1200,,,,,202.6,,0.0200,,,21.9,,,,2.4,
,21,,0.1400,,,,,204.7,,0.0200,,,21.9,,,,2.1,
,24,,0.1600,,,,,206.6,,0.0200,,,21.9,,,,1.9,
,27,,0.1800,,,,,208.4,,0.0200,,,21.9,,,,1.8,
,30,,0.2000,,,,,210.1,,0.0200,,,21.9,,,,1.7,
,33,,0.2200,,,,,211.8,,0.0200,,,21.9,,,,1.7,
,36,,0.2400,,,,,213.3,,0.0200,,,21.9,,,,1.5,
,39,,0.2600,,,,,214.7,,0.0200,,,21.9,,,,1.4,
,42,,0.2800,,,,,216.1,,0.0200,,,21.9,,,,1.4,
,45,,0.3000,,,,,217.4,,0.0200,,,21.9,,,,1.3,
,48,,0.3200,,,,,218.7,,0.0200,,,21.9,,,,1.3,
,51,,0.3400,,,,,219.8,,0.0200,,,21.9,,,,1.1,
,54,,0.3600,,,,,220.9,,0.0200,,,21.9,,,,1.1,
,57,,0.3800,,,,,221.9,,0.0200,,,21.9,,,,1.0,
,60,,0.4000,,,,,222.9,,0.0200,,,21.9,,,,1.0,
,64,,0.4200,,,,,223.9,,0.0200,,,21.9,,,,1.0,
,66,,0.4400,,,,,224.9,,0.0200,,,21.9,,,,1.0,
,70,,0.4600,,,,,225.8,,0.0200,,,21.9,,,,0.9,
,72,,0.4800,,,,,226.7,,0.0200,,,21.9,,,,0.9,
,76,,0.5000,,,,,227.6,,0.0200,,,21.9,,,,0.9,
,78,,0.5200,,,,,228.4,,0.0200,,,21.9,,,,0.8,
,82,,0.5400,,,,,229.2,,0.0200,,,21.9,,,,0.8,
,84,,0.5600,,,,,229.9,,0.0200,,,21.9,,,,0.7,
,88,,0.5800,,,,,230.7,,0.0200,,,21.9,,,,0.8,
,91,,0.6000,,,,,231.3,,0.0200,,,21.9,,,,0.6,
,94,,0.6200,,,,,232.1,,0.0200,,,21.9,,,,0.8,
,97,,0.6400,,,,,232.8,,0.0200,,,21.9,,,,0.7,
,100,,0.6600,,,,,233.5,,0.0200,,,21.9,,,,0.7,
,103,,0.6800,,,,,234.2,,0.0200,,,21.9,,,,0.7,
,106,,0.7000,,,,,234.8,,0.0200,,,21.9,,,,0.6,
,109,,0.7200,,,,,235.5,,0.0200,,,21.9,,,,0.7,
,112,,0.7400,,,,,236.1,,0.0200,,,21.9,,,,0.6,
,115,,0.7600,,,,,236.7,,0.0200,,,21.9,,,,0.6,
,118,,0.7800,,,,,237.2,,0.0200,,,21.9,,,,0.5,
Measure (normal) [1],,,,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,,,,
,Time,,,,Meas. value,,,,,,Temp.,,,,dE,,,
,[s],,,,[mV],,,,,,[°C],,,,[mV],,,
,1,,,,-64.5,,,,,,21.5,,,,,,,
,2,,,,-64.5,,,,,,21.5,,,,0.0,,,
,3,,,,-64.5,,,,,,21.5,,,,0.0,,,
,4,,,,-64.5,,,,,,21.5,,,,0.0,,,
,5,,,,-64.5,,,,,,21.5,,,,0.0,,,
,6,,,,-64.5,,,,,,21.5,,,,0.0,,,
,7,,,,-64.5,,,,,,21.5,,,,0.0,,,
,8,,,,-64.5,,,,,,21.5,,,,0.0,,,
,9,,,,-64.6,,,,,,21.5,,,,-0.1,,,
,10,,,,-64.6,,,,,,21.5,,,,0.0,,,
Titration (EP) [1],,,,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,,,,
,Time,V,,,,Meas. value,,,dV,,,Temp.,,dE,,,,EP
,[s],[mL],,,,[mV],,,[mL],,,[°C],,[mV],,,,
,0,0.0000,,,,-64.6,,,,,,21.5,,,,,,
,1,0.0010,,,,-64.6,,,0.0010,,,21.5,,0.0,,,,
,2,0.0050,,,,-64.6,,,0.0040,,,21.5,,0.0,,,,
,3,0.0110,,,,-64.3,,,0.0060,,,21.5,,0.3,,,,
,4,0.0200,,,,-63.6,,,0.0090,,,21.5,,0.7,,,,
,5,0.0340,,,,-62.2,,,0.0140,,,21.5,,1.4,,,,
,6,0.0555,,,,-59.7,,,0.0215,,,21.5,,2.5,,,,
,7,0.0800,,,,-56.1,,,0.0245,,,21.5,,3.6,,,,
,8,0.1145,,,,-49.8,,,0.0345,,,21.5,,6.3,,,,
,9,0.1570,,,,-41.8,,,0.0425,,,21.5,,8.0,,,,
,10,0.2095,,,,-32.0,,,0.0525,,,21.5,,9.8,,,,
,11,0.2725,,,,-19.7,,,0.0630,,,21.5,,12.3,,,,
,12,0.3480,,,,-7.1,,,0.0755,,,21.5,,12.6,,,,
,13,0.4265,,,,4.6,,,0.0785,,,21.5,,11.7,,,,
,14,0.5255,,,,17.1,,,0.0990,,,21.5,,12.5,,,,
,15,0.6385,,,,31.3,,,0.1130,,,21.5,,14.2,,,,
,16,0.7645,,,,49.9,,,0.1260,,,21.5,,18.6,,,,
,17,0.9025,,,,73.5,,,0.1380,,,21.5,,23.6,,,,
,18,1.0210,,,,104.1,,,0.1185,,,21.5,,30.6,,,,
,19,1.0210,,,,111.9,,,0.0000,,,21.5,,7.8,,,,
,20,1.0235,,,,110.1,,,0.0025,,,21.5,,-1.8,,,,
,21,1.0275,,,,110.6,,,0.0040,,,21.5,,0.5,,,,
,22,1.0335,,,,112.6,,,0.0060,,,21.5,,2.0,,,,
,23,1.0425,,,,116.0,,,0.0090,,,21.5,,3.4,,,,
,24,1.0545,,,,120.7,,,0.0120,,,21.5,,4.7,,,,
,25,1.0675,,,,125.3,,,0.0130,,,21.5,,4.6,,,,
,26,1.0835,,,,132.0,,,0.0160,,,21.5,,6.7,,,,
,27,1.0975,,,,139.7,,,0.0140,,,21.5,,7.7,,,,
,28,1.1035,,,,143.7,,,0.0060,,,21.5,,4.0,,,,
,29,1.1095,,,,146.1,,,0.0060,,,21.5,,2.4,,,,
,30,1.1175,,,,149.2,,,0.0080,,,21.5,,3.1,,,,
,31,1.1255,,,,153.1,,,0.0080,,,21.5,,3.9,,,,
,32,1.1340,,,,157.5,,,0.0085,,,21.5,,4.4,,,,
,33,1.1390,,,,160.1,,,0.0050,,,21.5,,2.6,,,,
,34,1.1435,,,,162.3,,,0.0045,,,21.5,,2.2,,,,
,35,1.1485,,,,164.3,,,0.0050,,,21.5,,2.0,,,,
,36,1.1540,,,,166.1,,,0.0055,,,21.5,,1.8,,,,
,37,1.1600,,,,168.2,,,0.0060,,,21.5,,2.1,,,,
,38,1.1655,,,,170.0,,,0.0055,,,21.5,,1.8,,,,
,39,1.1705,,,,171.8,,,0.0050,,,21.5,,1.8,,,,
,40,1.1740,,,,173.0,,,0.0035,,,21.5,,1.2,,,,
,41,1.1775,,,,174.2,,,0.0035,,,21.5,,1.2,,,,
,42,1.1805,,,,175.0,,,0.0030,,,21.5,,0.8,,,,
,43,1.1845,,,,175.9,,,0.0040,,,21.5,,0.9,,,,
,44,1.1885,,,,176.9,,,0.0040,,,21.5,,1.0,,,,
,45,1.1920,,,,177.9,,,0.0035,,,21.5,,1.0,,,,
,46,1.1945,,,,178.6,,,0.0025,,,21.5,,0.7,,,,
,47,1.1965,,,,179.3,,,0.0020,,,21.5,,0.7,,,,
,48,1.1990,,,,179.8,,,0.0025,,,21.5,,0.5,,,,
,49,1.2015,,,,180.4,,,0.0025,,,21.5,,0.6,,,,
,50,1.2035,,,,180.9,,,0.0020,,,21.5,,0.5,,,,
,51,1.2060,,,,181.5,,,0.0025,,,21.5,,0.6,,,,
,52,1.2070,,,,182.1,,,0.0010,,,21.5,,0.6,,,,
,53,1.2075,,,,182.3,,,0.0005,,,21.5,,0.2,,,,
,54,1.2095,,,,182.6,,,0.0020,,,21.5,,0.3,,,,
,55,1.2110,,,,183.0,,,0.0015,,,21.5,,0.4,,,,
,56,1.2110,,,,183.2,,,0.0000,,,21.5,,0.2,,,,
,57,1.2130,,,,183.4,,,0.0020,,,21.5,,0.2,,,,
,58,1.2150,,,,183.8,,,0.0020,,,21.5,,0.4,,,,
,59,1.2150,,,,184.1,,,0.0000,,,21.5,,0.3,,,,
,60,1.2150,,,,184.2,,,0.0000,,,21.5,,0.1,,,,
,61,1.2150,,,,184.3,,,0.0000,,,21.5,,0.1,,,,
,62,1.2150,,,,184.3,,,0.0000,,,21.5,,0.0,,,,
,,1.2150,,,,184.0,,,,,,,,,,,,EP
Titration (EQP) [2],,,,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 9/12",,,,,,,,,,,,,,
,Time,,V,,,,,Meas. value,,dV,,,Temp.,,,,dE,
,[s],,[mL],,,,,[mV],,[mL],,,[°C],,,,[mV],
,0,,0.0000,,,,,184.5,,,,,21.8,,,,,
,3,,0.0200,,,,,187.8,,0.0200,,,21.8,,,,3.3,
,6,,0.0400,,,,,191.4,,0.0200,,,21.8,,,,3.6,
,9,,0.0600,,,,,194.6,,0.0200,,,21.8,,,,3.2,
,12,,0.0800,,,,,197.4,,0.0200,,,21.8,,,,2.8,
,15,,0.1000,,,,,200.0,,0.0200,,,21.8,,,,2.6,
,18,,0.1200,,,,,202.5,,0.0200,,,21.8,,,,2.5,
,21,,0.1400,,,,,204.6,,0.0200,,,21.8,,,,2.1,
,24,,0.1600,,,,,206.4,,0.0200,,,21.8,,,,1.8,
,27,,0.1800,,,,,208.2,,0.0200,,,21.8,,,,1.8,
,30,,0.2000,,,,,209.8,,0.0200,,,21.8,,,,1.6,
,33,,0.2200,,,,,211.5,,0.0200,,,21.8,,,,1.7,
,36,,0.2400,,,,,213.0,,0.0200,,,21.8,,,,1.5,
,39,,0.2600,,,,,214.4,,0.0200,,,21.8,,,,1.4,
,42,,0.2800,,,,,215.8,,0.0200,,,21.8,,,,1.4,
,45,,0.3000,,,,,217.1,,0.0200,,,21.8,,,,1.3,
,48,,0.3200,,,,,218.4,,0.0200,,,21.8,,,,1.3,
,51,,0.3400,,,,,219.5,,0.0200,,,21.8,,,,1.1,
,54,,0.3600,,,,,220.6,,0.0200,,,21.8,,,,1.1,
